"","PetID","cluster"
"1140","48f5de7e9",4
"1141","cad1a9f54",3
"1142","952501bdb",7
"1143","798f4a1e4",4
"1144","98c17f102",6
"1145","4a67bf90d",6
"1146","e152df77a",5
"1147","26627b528",3
"1148","fea00b643",3
"1149","dde8ffd00",3
"1150","2c15f3086",2
"1151","8a1b27ab1",4
"1152","a0bdb767f",3
"1153","46b603304",4
"1154","6b820b13d",3
"1155","ced0659f2",3
"1156","bea0802eb",7
"1157","cd7ee75c5",6
"1158","066521b34",5
"1159","bd37ccdd5",4
"1160","35f8b4bff",4
"1161","5b56430cd",3
"1162","1d6944a82",6
"1163","36ab1bdc9",4
"1164","d6ad64584",4
"1165","7314cb848",3
"1166","492fe3371",5
"1167","4e4ba4429",7
"1168","bdd606969",4
"1169","d111847a0",5
"1170","ab2bb4a0c",4
"1171","c9151664a",6
"1172","9e25c09b2",3
"1173","eabef1496",3
"1174","ff832cb7e",6
"1175","c29fca356",6
"1176","3de6bc035",4
"1177","854319675",6
"1178","51df78553",6
"1179","fb8efea32",2
"1180","dabe9ac5c",4
"1181","235572f38",3
"1182","40b53f6c2",3
"1183","972fba985",3
"1184","2c07c1abf",4
"1185","0f796d3f9",4
"1186","9951b9762",6
"1187","b96b7da59",6
"1188","71d834666",5
"1189","1a4464471",6
"1190","19d7de899",3
"1191","eb42f77fd",4
"1192","ab09748d1",4
"1193","98e211da3",4
"1194","d4aa3713a",6
"1195","32aa78316",4
"1196","6366b7f4a",2
"1197","c0771fde0",3
"1198","009239f92",6
"1199","b2056e185",2
"1200","4f678d1cf",3
"1201","b7d753c5a",3
"1202","2e85b81d7",4
"1203","400e57095",6
"1204","74088eee1",4
"1205","d6a2a2e37",3
"1206","4463622c8",4
"1207","848c1d759",7
"1208","6d4bdde4c",6
"1209","ebba4f83b",3
"1210","91d7bd3d7",3
"1211","4c1981df1",3
"1212","378406cf4",3
"1213","aecba8ecd",3
"1214","c9a00b80f",2
"1215","2398599fc",3
"1216","27e458086",5
"1217","7439df9c4",3
"1218","1d777bbcd",5
"1219","5e6c38ddf",3
"1220","8e77a97ac",3
"1221","6aeef2649",3
"1222","c9ff29578",1
"1223","ee590e762",3
"1224","6679c179c",4
"1225","2614882d1",4
"1226","fd2f64ea7",4
"1227","96e1f20e7",5
"1228","15a491e20",5
"1229","fe3a83fe5",4
"1230","e0dbd7901",6
"1231","ba7adcbe5",4
"1232","c93e37265",2
"1233","885b7eb9b",6
"1234","577de26db",3
"1235","4225add43",6
"1236","1076dcc35",7
"1237","29bf0cb2c",3
"1238","6984c8d7e",3
"1239","5980b0699",4
"1240","d30087066",3
"1241","4335b2207",3
"1242","d73b2a4c6",1
"1243","63ddd39f4",6
"1244","dc20a0cea",3
"1245","db24c8108",6
"1246","2c007007f",4
"1247","429296d6e",4
"1248","14c6c68e2",4
"1249","6593bd2a2",6
"1250","e8ec1a562",3
"1251","ef73ab8c6",3
"1252","afaadb62f",6
"1253","ca39f5e93",3
"1254","a27b7e4b1",4
"1255","1ec7dc903",3
"1256","a2037a7b0",3
"1257","227580301",3
"1258","f95b39c6f",4
"1259","3e0ae8fb1",3
"1260","ff10041de",5
"1261","a7eb03730",4
"1262","8c89e09ae",3
"1263","f1cc9dd25",4
"1264","504ce7187",3
"1265","fc43fbfe4",1
"1266","385028a00",2
"1267","8bcb0a0e6",3
"1268","07b994326",4
"1269","0c3ce1826",4
"1270","bc14f3a48",6
"1271","d09752d1d",6
"1272","e92ed29c2",4
"1273","a655655d4",2
"1274","8140d2734",3
"1275","25c1c662b",3
"1276","6f63c5c04",3
"1277","ff96988fc",3
"1278","5112569f6",4
"1279","5df70cb5a",6
"1280","e45ec98a4",2
"1281","0fe58286d",5
"1282","c2f9689c2",3
"1283","ec138f2a8",6
"1284","0e49c7f19",4
"1285","bfbaff540",3
"1286","f47fc05a6",3
"1287","a3aaac2de",6
"1288","62e2e9071",4
"1289","1f2c63312",3
"1290","00648f96f",3
"1291","f70a1bf5d",4
"1292","6eb8a8e8e",3
"1293","a9bcc4196",4
"1294","cfe4df8c6",3
"1295","b16afc5dc",6
"1296","da5295aaf",3
"1297","afec4c35e",3
"1298","73066f6ff",2
"1299","6af981c61",7
"1300","5685ae208",3
"1301","edd61c330",4
"1302","85ca390a0",3
"1303","06dd351e6",4
"1304","f60ee7233",3
"1305","f67dcb4b3",6
"1306","140ef35de",2
"1307","c5f20f40f",5
"1308","7f7e9db52",6
"1309","28ec2de89",6
"1310","4f35cb8e6",3
"1311","721017d68",4
"1312","d50b449f0",3
"1313","5d2f7761c",2
"1314","cf795bb00",6
"1315","3141b7931",6
"1316","896bb46bd",4
"1317","e46fa829b",6
"1318","bc526d236",3
"1319","f6c91bc20",2
"1320","c0bc43dd6",3
"1321","85094deda",2
"1322","edef78673",3
"1323","3bab1eacd",4
"1324","95a89f5f2",2
"1325","61dc8345a",6
"1326","bde802b84",2
"1327","125522846",4
"1328","4a1702099",4
"1329","29aa0b74b",5
"1330","eea15297e",3
"1331","b421d0d48",6
"1332","e1f08c5b2",3
"1333","611970ebc",2
"1334","9ebf6e448",4
"1335","b3c62d7f8",6
"1336","db03ddc32",1
"1337","e25112cac",4
"1338","29466dcf4",6
"1339","5bc5b43ae",6
"1340","1f96eae14",3
"1341","4f04b1556",4
"1342","6348b55cb",3
"1343","37204e0c1",3
"1344","f5257c5e4",3
"1345","71f245b82",2
"1346","7d7a39d71",4
"1347","245434d5d",3
"1348","c70a3fcc5",2
"1349","ae38b9254",3
"1350","dbc39e84b",2
"1351","a43071ff0",6
"1352","f0057428e",2
"1353","3afe6f1fc",4
"1354","cf49e1549",4
"1355","70be9c861",6
"1356","597c27524",3
"1357","0b817da84",3
"1358","2931d3eac",6
"1359","f77452d59",4
"1360","2f72b9f33",6
"1361","a662626a6",2
"1362","33ddc2011",2
"1363","e21ecf520",6
"1364","077001793",7
"1365","689e4e3bf",3
"1366","310ea711c",6
"1367","1f949d065",7
"1368","1dcb1fe2f",6
"1369","ad90d4962",2
"1370","de67abe0b",2
"1371","d97d4b420",6
"1372","9b251f717",4
"1373","c49629a90",6
"1374","bda912e4e",3
"1375","ee5ceb065",4
"1376","2430b50b4",2
"1377","85114144b",5
"1378","b03c17502",3
"1379","7931ba838",4
"1380","a710da2ab",3
"1381","289112dd5",4
"1382","d31b3f33b",4
"1383","f9715a897",4
"1384","a1d8d917c",3
"1385","f90f6ca1a",3
"1386","55e32b4b7",2
"1387","27a8bdbf8",3
"1388","f0ee32b27",7
"1389","bf5700a80",6
"1390","803594e09",2
"1391","591f1d67c",3
"1392","b1e590596",3
"1393","4544aecf7",3
"1394","16472756f",3
"1395","4ed26a84a",6
"1396","de35c9f48",2
"1397","66f6cd1cb",4
"1398","c54b26d73",3
"1399","d11425b98",6
"1400","b7df87757",4
"1401","7ed1216f9",6
"1402","ea303d329",6
"1403","fe3d0c6e4",6
"1404","9e165fb1c",3
"1405","0c2e0fc7d",4
"1406","51c99e8fb",3
"1407","a8b9d57b4",4
"1408","d5176f7eb",6
"1409","4ea7c5d48",3
"1410","70aa95825",4
"1411","2f0e90bdd",6
"1412","2f0805ceb",3
"1413","f024e91b9",3
"1414","615af86e9",3
"1415","0adfa8a60",3
"1416","19e701fea",6
"1417","c842fa148",4
"1418","25f6db0fd",3
"1419","be0888771",4
"1420","c23b2926e",4
"1421","76a063a20",5
"1422","97bb6502c",4
"1423","31b3d9b10",4
"1424","6a8d98847",2
"1425","a5bed2b62",3
"1426","c4835ee5c",4
"1427","8167f58bb",2
"1428","04e829d49",3
"1429","37fb97f8b",4
"1430","92df22369",7
"1431","c04cf0018",3
"1432","86f7b4013",6
"1433","0a53af472",4
"1434","2de32b48a",7
"1435","cd5a7effb",3
"1436","a2a899dab",6
"1437","2fcdfb0e1",3
"1438","ea433c341",3
"1439","78f87a45d",4
"1440","1b71de34e",6
"1441","5a7207717",1
"1442","fc8220250",3
"1443","1ca9db40b",3
"1444","7f51a7e88",6
"1445","b593502c5",3
"1446","9f02a1c14",3
"1447","183eb3fe5",5
"1448","c4e0d125b",3
"1449","ea7ec0562",2
"1450","eb900ff8a",5
"1451","cf51903db",2
"1452","37438ea50",3
"1453","fb24264ea",3
"1454","7faf2e49d",4
"1455","21b90ff68",2
"1456","3622c0bcf",7
"1457","2c1c1b557",3
"1458","b7d23de06",6
"1459","f923ff77e",3
"1460","d473d632a",4
"1461","2ee5073bc",6
"1462","30e900b4a",4
"1463","3397adec3",4
"1464","86f40e2b4",3
"1465","924cc5438",2
"1466","6f3e4618d",6
"1467","84f065b56",2
"1468","467aed7e3",6
"1469","e71c9d710",5
"1470","733f9942b",2
"1471","0a9f9f178",5
"1472","283424d80",3
"1473","8fa2d16db",2
"1474","8bcdd9bef",6
"1475","4dc36183c",6
"1476","b13247816",2
"1477","6ea58b8ac",4
"1478","bedd7f1e7",6
"1479","b551658f4",4
"1480","6c7efd1a5",5
"1481","b2c120250",4
"1482","1696155ce",5
"1483","0aba238d7",4
"1484","df874dd59",3
"1485","451bf38f1",4
"1486","369dc90b6",6
"1487","d418ea0ad",2
"1488","e61aceb9e",2
"1489","2b1f83255",3
"1490","12d48709c",6
"1491","49113adb2",1
"1492","75310196e",2
"1493","f680cd37a",2
"1494","460426eb4",1
"1495","db3f7a11d",2
"1496","93d842736",4
"1497","9c95b7659",2
"1498","c552e255a",6
"1499","f4f5588c6",4
"1500","9af15c8f1",4
"1501","525b3147f",4
"1502","390689a38",3
"1503","d7a050445",3
"1504","b7da4e981",6
"1505","19caeb6b5",4
"1506","c919eb44b",6
"1507","60f317698",3
"1508","6808adf0a",3
"1509","6d1e4b433",5
"1510","04a6267e4",3
"1511","060b52c3b",5
"1512","d919bd302",2
"1513","96ba0193d",3
"1514","e2b5913e7",4
"1515","6a8ce175d",4
"1516","8dccbb182",3
"1517","6e4724604",3
"1518","e723eee29",6
"1519","e19ee42ce",4
"1520","86c412966",2
"1521","72b0f5c4d",3
"1522","a4385e043",3
"1523","e58eb3249",2
"1524","c6c8c73e5",6
"1525","c78cea205",6
"1526","dfff88c90",3
"1527","fd67a3f2c",5
"1528","3625dd7cf",5
"1529","dcf2641f2",1
"1530","10a3c8b71",4
"1531","e910d17de",4
"1532","71eb4e3d5",4
"1533","e1c40a1eb",4
"1534","c8779a4a1",4
"1535","c90558513",3
"1536","6da65afb8",5
"1537","b4475834d",2
"1538","5fc71c87e",2
"1539","3c0ca0676",6
"1540","58c5f739c",3
"1541","505ef85e6",6
"1542","204ca9f14",3
"1543","6a48f776b",4
"1544","6bf7eec1e",6
"1545","54224dada",4
"1546","25b3328fd",4
"1547","818cf6f02",7
"1548","35b51bb28",3
"1549","72acdecb7",3
"1550","c05a9c0c8",2
"1551","618ca94ad",3
"1552","469aab50e",1
"1553","0ce80622f",3
"1554","9c76163ca",7
"1555","9668972cc",4
"1556","13c4c2d4c",3
"1557","8e372fc09",2
"1558","a9e96f77b",4
"1559","8ff66c239",5
"1560","19bdaed52",7
"1561","0658597c9",6
"1562","3e373923e",4
"1563","f376f922e",4
"1564","b8dd18a5a",4
"1565","da8859f46",2
"1566","f15d587a7",4
"1567","e436c1fad",6
"1568","ce2004c9e",4
"1569","5f2623cb9",3
"1570","92bf4bb1a",3
"1571","f77a10b5f",6
"1572","8a99dadaf",5
"1573","57d8f9bdb",5
"1574","bee25f46d",5
"1575","30ca259ed",5
"1576","dcefbb974",7
"1577","da56f7030",4
"1578","1b4690d1f",4
"1579","51d3a70bf",2
"1580","5e08b9ce5",4
"1581","85d78c2c2",4
"1582","a1c1dbf8a",4
"1583","c924a03e8",5
"1584","c1a3e3aa1",3
"1585","3595648ea",4
"1586","1667eb8a4",3
"1587","dcdefed1a",3
"1588","894da0f10",5
"1589","760c7d8ac",4
"1590","fd9375e71",4
"1591","48333a921",4
"1592","f068b8fdd",2
"1593","24993107f",2
"1594","7e29d5a9d",3
"1595","12e747332",2
"1596","ea1736eec",6
"1597","1555b08c9",5
"1598","7e681c7eb",6
"1599","deda21b9a",6
"1600","81d38d5ec",4
"1601","21c163648",3
"1602","f6ae0d580",2
"1603","792b0924e",4
"1604","15a206d0d",3
"1605","1bd13d3e5",3
"1606","14efbbb85",3
"1607","44817c8f4",4
"1608","2260ef0a0",6
"1609","8867ee30a",6
"1610","41bc94422",3
"1611","af86d93ba",3
"1612","5d5e7a3a3",4
"1613","24ee3b57d",4
"1614","d1a67cee6",5
"1615","943bcd4db",6
"1616","352522dbd",6
"1617","2e4eb9198",6
"1618","0e4ef28c9",2
"1619","df926a23d",6
"1620","c06b6d8bf",3
"1621","881d46cc0",4
"1622","1fe561ed9",6
"1623","d3411347b",5
"1624","cfd819dd9",4
"1625","1a2f33fec",3
"1626","8e3fba2c2",3
"1627","13bbf723c",6
"1628","44c8447f9",6
"1629","1d86e9d9d",6
"1630","1a085d132",3
"1631","1a3da2ae5",4
"1632","a483f0d49",5
"1633","f9b0d3370",3
"1634","b114199dd",4
"1635","f45851036",4
"1636","196504d88",6
"1637","a89bfa0aa",6
"1638","1c2f669f2",2
"1639","f8654865f",6
"1640","52e6abd35",3
"1641","092e6a628",5
"1642","efc55563a",4
"1643","cc463360a",4
"1644","2469e58fd",6
"1645","c1f738966",6
"1646","42444811d",4
"1647","e301ab49c",4
"1648","fc9773fa5",4
"1649","89fd79488",3
"1650","c8e776446",4
"1651","988f48ca6",4
"1652","bcd6d7e62",6
"1653","b12b6dc93",3
"1654","ba6ea2d18",3
"1655","325a6a746",2
"1656","31da37bc0",5
"1657","80524f9cd",3
"1658","40d175d61",3
"1659","65b46ef09",5
"1660","35a6a9ef4",3
"1661","d0b9282c8",4
"1662","9fce612cf",5
"1663","67825bf81",3
"1664","2b31f1be3",6
"1665","70fb603fd",3
"1666","49c8a0216",3
"1667","662af5b80",2
"1668","f96ccddd5",4
"1669","c87b301c0",1
"1670","a3d4585c2",3
"1671","8c006c8ab",4
"1672","7ba2a5c50",7
"1673","26fdc2915",3
"1674","25dc712af",6
"1675","8b1be44c6",4
"1676","ae0076e01",4
"1677","670535e94",4
"1678","029e79030",2
"1679","919768bb5",3
"1680","6b685abae",2
"1681","49360414f",4
"1682","ca3312b77",3
"1683","a84afa62b",3
"1684","859426703",3
"1685","a428c4daf",6
"1686","2e9a64836",3
"1687","5c4742e35",6
"1688","e064d3504",6
"1689","da80c8aa2",6
"1690","870fc2931",3
"1691","99eb49749",3
"1692","50e061767",5
"1693","797bcabfd",3
"1694","57f8d18fc",3
"1695","79fd13ffd",2
"1696","f653550ac",3
"1697","241b90aaa",4
"1698","b0b33bec3",6
"1699","c68f66799",6
"1700","22adf3b63",6
"1701","00c71a320",3
"1702","0c3f6001a",5
"1703","1238ed024",5
"1704","2e392586a",7
"1705","ee7c25387",4
"1706","fc580a6eb",3
"1707","92db7f14c",2
"1708","35ec69571",4
"1709","c7ef9e0bf",4
"1710","8c5bf2766",6
"1711","11b9089f7",4
"1712","4cfee2fbe",6
"1713","e8b34f964",4
"1714","a143b5edf",3
"1715","9b95ec85b",3
"1716","9ef11ed6e",3
"1717","3a7bcfea4",4
"1718","5fcb3804f",3
"1719","0e73648e8",3
"1720","d67c5c6cf",3
"1721","68f3cfdcb",4
"1722","02cd64831",2
"1723","37ed9080d",3
"1724","7a9ca7419",6
"1725","022b37ea0",6
"1726","73a3a3b24",2
"1727","edf80e3cc",2
"1728","e486185f9",4
"1729","9012ebabb",3
"1730","b663299dc",3
"1731","7d1d0d496",4
"1732","eb939ea9e",6
"1733","44229bb72",3
"1734","45c2eb379",3
"1735","b94ddd6a9",4
"1736","e204110aa",4
"1737","3dc8f1328",3
"1738","b4570b618",6
"1739","69e10dd04",3
"1740","35a730b12",4
"1741","e5d43f373",3
"1742","123f15578",3
"1743","1a952e440",3
"1744","fd2cc8576",3
"1745","92189aa31",7
"1746","3118bb24c",4
"1747","b3185d954",6
"1748","d8d840693",6
"1749","ae0bc846b",5
"1750","3d7275647",3
"1751","f22f3578c",6
"1752","da6950564",6
"1753","567b92b70",3
"1754","3cfec8730",2
"1755","9c3f9ca37",2
"1756","143760a33",3
"1757","b62618f55",4
"1758","e42fd0fed",5
"1759","7d7e57f81",2
"1760","7c37095b6",4
"1761","f8213a645",3
"1762","66b978701",2
"1763","e30182214",5
"1764","3d939327d",3
"1765","e030b331f",4
"1766","d0c81c563",6
"1767","92dcf8a4d",4
"1768","6627a8ab8",3
"1769","6d154eccb",4
"1770","62887c0ea",5
"1771","e3d10f7cc",7
"1772","0ffe99b25",5
"1773","074042a24",6
"1774","c161afd26",6
"1775","5bc5e3faa",3
"1776","89a396d79",3
"1777","fc32f63d1",6
"1778","b607db8c0",4
"1779","bb74d75c2",3
"1780","3ecdd4122",2
"1781","16fb340bf",6
"1782","c37774c72",3
"1783","91f5bb21f",3
"1784","6c3222742",6
"1785","f319a49de",2
"1786","ea65fe96c",3
"1787","199f37bc2",4
"1788","fe5bc83d2",4
"1789","aab56f3ff",6
"1790","adff46aad",3
"1791","9a1502f80",3
"1792","6ea2ddaf2",2
"1793","b53990a1d",7
"1794","e914bdd82",6
"1795","31893804f",3
"1796","7addf37de",4
"1797","18f45d2ad",6
"1798","bbd225f09",3
"1799","8ba1566de",3
"1800","d07d9ab13",3
"1801","c36943627",6
"1802","df7aa79a4",4
"1803","46518b224",3
"1804","c226ecabd",3
"1805","37bbc6060",4
"1806","a4652e4fe",3
"1807","10022add6",6
"1808","541904323",3
"1809","144ad89a5",6
"1810","d06076338",6
"1811","668e0428c",7
"1812","9c91ae76a",6
"1813","a427984f4",7
"1814","306c74aa9",3
"1815","4cb849b69",4
"1816","3ab64c5a4",4
"1817","48f20f515",4
"1818","acf333094",2
"1819","a7fd7a703",5
"1820","d2b59ecaa",3
"1821","904b74dde",2
"1822","c8f5f9120",3
"1823","515d9508a",3
"1824","d2d37c3c3",3
"1825","a7a28b4f4",3
"1826","9aa2d99f5",4
"1827","ad463dd0a",4
"1828","86bf33207",7
"1829","65e65ba4b",6
"1830","adc7713b1",3
"1831","5902c3051",6
"1832","3653c9384",4
"1833","3a7d3c17e",6
"1834","a8da358d1",5
"1835","829ea64cc",7
"1836","9b2d6b1f3",3
"1837","54b0c0564",3
"1838","6f28d2ab3",2
"1839","29e6c171d",3
"1840","51f1d14b6",1
"1841","2db964259",3
"1842","767b3b7d0",3
"1843","380deeb29",3
"1844","ae0a993ac",3
"1845","fdfa41872",3
"1846","c98188040",3
"1847","bca8b44ae",4
"1848","236824e39",6
"1849","210c4a637",6
"1850","3e2c46391",6
"1851","2831bd2b0",4
"1852","e76b8eeb2",4
"1853","183c947eb",6
"1854","9f3e23878",4
"1855","a01a10c4b",5
"1856","be8901107",3
"1857","478312b59",3
"1858","9e4e77074",6
"1859","7f5e7cf4a",7
"1860","f54941314",4
"1861","0e0d0a9af",3
"1862","fc037ca46",2
"1863","1a0180eb9",3
"1864","037464956",4
"1865","238c76ea1",6
"1866","6cb63297c",6
"1867","229beedff",3
"1868","70335663e",7
"1869","f3207cde7",6
"1870","b617ce1ce",2
"1871","4d75e5771",4
"1872","36b57b1ee",4
"1873","ef86c51b2",3
"1874","5b539effd",2
"1875","d8f35138d",3
"1876","b3f69b209",3
"1877","a1fb1b5bb",4
"1878","90caf70eb",4
"1879","07417927d",3
"1880","c219bf074",2
"1881","5dace0494",6
"1882","58ef3eec9",3
"1883","e5d3151bc",6
"1884","1448e3b1a",4
"1885","919a7dd34",3
"1886","80034deb8",3
"1887","6dac8ec35",3
"1888","fe2d576c2",3
"1889","69f9ebfbc",7
"1890","41b98eea2",3
"1891","91e1bffc5",3
"1892","8f34b67ca",3
"1893","c458c51c0",4
"1894","6268d4d68",6
"1895","a4ade8bb2",3
"1896","bb1775dbe",3
"1897","8b8c686ec",4
"1898","858854bb5",4
"1899","cf6995fef",7
"1900","0d440b00e",2
"1901","d1878035a",4
"1902","9676b5e36",3
"1903","b86b0db65",6
"1904","7448f3165",5
"1905","355756bdc",4
"1906","b8e7085dc",3
"1907","948f580dd",5
"1908","05bde54cc",4
"1909","7e48ad81b",6
"1910","a79983c71",1
"1911","62583aec1",4
"1912","aac1167f3",4
"1913","7b49d0924",6
"1914","4a9d058f6",6
"1915","de41ebc79",4
"1916","088216e81",4
"1917","1f4378ff6",4
"1918","1663d062c",6
"1919","78a8e1b01",4
"1920","631fa08ed",6
"1921","a8e5ae23a",5
"1922","ada44e887",4
"1923","8378c8af1",2
"1924","71e5aca0a",3
"1925","f57a5c0ea",6
"1926","ff6118cc2",4
"1927","a124a31ee",2
"1928","1e115d8ff",5
"1929","5f235ec16",3
"1930","554965e66",6
"1931","f33f3512e",3
"1932","43cf0f713",3
"1933","2b38b60d2",3
"1934","408d4d8e0",2
"1935","dd5f7e678",5
"1936","cc38b3b63",6
"1937","f4821de20",3
"1938","dc1d76def",5
"1939","c66946e39",6
"1940","fff4a6420",4
"1941","f5170bc70",3
"1942","513836f07",3
"1943","e6dff6d40",2
"1944","c32eb7405",6
"1945","ce50f376f",4
"1946","c44a94d4b",4
"1947","09e9110e2",4
"1948","bbfc8a037",5
"1949","42fc9a244",5
"1950","310b5199f",3
"1951","d452218f1",6
"1952","21ae91701",4
"1953","fbb3db415",6
"1954","47fd4a840",4
"1955","d6e372a1d",3
"1956","cbdeed3f9",3
"1957","df8425410",3
"1958","ec53a8725",4
"1959","0a14ac037",4
"1960","9c1cbec2f",6
"1961","24d3b54ec",3
"1962","43156136a",4
"1963","e103f7612",4
"1964","95e206d02",3
"1965","8ff0818d5",6
"1966","59047a5a1",6
"1967","dd2452dfa",4
"1968","c86c76857",4
"1969","a7be93837",3
"1970","9223ae4c4",6
"1971","de12dc945",3
"1972","6a3ff7445",6
"1973","1a8fd6707",6
"1974","5783d40a2",5
"1975","b5ff2b987",4
"1976","bdbe9a6e3",6
"1977","4f6c8d13e",5
"1978","c135e081f",4
"1979","1dff1959b",2
"1980","d1da78c20",4
"1981","35fdb89c9",3
"1982","bc9c5a76d",6
"1983","4e8daf8fd",2
"1984","7d6847fba",3
"1985","5a5ec1a49",3
"1986","483f1aae8",3
"1987","2ff9e9534",6
"1988","af862a239",3
"1989","896e733b5",6
"1990","f67d78df8",3
"1991","90f1b0525",3
"1992","38f06e4fe",5
"1993","c42cf01ba",6
"1994","9b4dad348",5
"1995","8ab53c55c",3
"1996","28d20bc71",6
"1997","784d3319e",4
"1998","8d6208f11",3
"1999","da8326fa5",3
"2000","89dd8e9e9",6
"2001","2b980afbc",3
"2002","f1b5c8b92",6
"2003","24731a12c",3
"2004","c01daffcc",3
"2005","ab385bfae",5
"2006","04f7eafde",6
"2007","f10390965",4
"2008","45bec784b",6
"2009","8fc22fd2c",6
"2010","fe83618e5",2
"2011","c05b7439a",6
"2012","27e6b452b",6
"2013","a5746676d",4
"2014","53ac79c6c",3
"2015","0f0219fd7",4
"2016","11b20ee8f",6
"2017","8a7fcc8cd",6
"2018","6868acfce",4
"2019","12a55ba5e",4
"2020","66832a1e1",6
"2021","94563fe71",6
"2022","460ac160c",6
"2023","339a623c4",2
"2024","0073c33d0",3
"2025","3f222f11f",3
"2026","350a14e36",6
"2027","cef0e42a5",3
"2028","34fcc459a",6
"2029","9d3d3b938",3
"2030","e4deffd71",5
"2031","59d95faef",3
"2032","4b2150d3a",2
"2033","605fe21a1",1
"2034","3be9dc4cd",6
"2035","20ba919c6",5
"2036","79075eca4",3
"2037","3101ea018",2
"2038","412b8d565",4
"2039","cc0f5d3ba",6
"2040","db33da35e",6
"2041","b25ad3ff0",3
"2042","532cac389",6
"2043","63dad490d",5
"2044","47ad34749",4
"2045","4e1034525",5
"2046","4009f9200",6
"2047","f44a6cdaf",4
"2048","5601bd45c",4
"2049","f497b28cf",4
"2050","0e2bf402c",4
"2051","7964fc4ad",6
"2052","6c196faec",5
"2053","69834808b",6
"2054","8054aad26",4
"2055","a111adc75",6
"2056","dc3ebf72a",4
"2057","5c5f306fa",4
"2058","60bbc32b6",6
"2059","6831a72fd",2
"2060","c863daf49",1
"2061","cb15b5fb8",4
"2062","67d853896",3
"2063","b3b6d78f5",3
"2064","1bf044649",2
"2065","35cc85250",3
"2066","2959602fc",3
"2067","f0b2787f5",3
"2068","119835ef9",5
"2069","bec49d8b7",7
"2070","873996ad0",4
"2071","ae58f28bc",3
"2072","cec78d912",6
"2073","fd9a060d7",2
"2074","96703e01d",4
"2075","1123cd69d",3
"2076","680e24130",4
"2077","01d0a7f3f",5
"2078","bf5c5cded",6
"2079","ecad98f44",3
"2080","6c551fd9b",3
"2081","5bee46079",4
"2082","d270b074e",3
"2083","83ea92fcc",3
"2084","2dd31e8ff",4
"2085","5b72e14bf",1
"2086","86c08e68b",4
"2087","5bfb8da14",6
"2088","869a1634e",5
"2089","f61c4cead",3
"2090","fe5dc391c",3
"2091","c1816081f",3
"2092","98caf2809",6
"2093","3316a5619",3
"2094","7d73574ed",2
"2095","7c787403c",2
